Predictor variable,Categorical,Sample average
BIOCLIM_1,false,122.8157894736842
BIOCLIM_12,false,512.4736842105264
BIOCLIM_17,false,42.63157894736842
BIOCLIM_7,false,347.60526315789474
GTOPO30_ELEVATION,false,1825.8157894736842
GTOPO30_SLOPE_reduced,false,5.894736842105263
ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,false,24.657894736842106
ISRICSOILGRIDS_new_average_phx10percent_reduced,false,68.92105263157895
ISRICSOILGRIDS_new_average_sandpercent_reduced,false,38.8421052631579
ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced,false,23.57894736842105
LandCover_1_Needleleaf,false,31.36842105263158
LandCover_6_Herbaceous,false,7.473684210526316
mask,true,50.0
