Predictor variable,Categorical,Sample average
alt,false,1616.3333333333333
alt,false,1616.3333333333333
bio1,false,135.3
bio1,false,135.3
bio10,false,225.03333333333333
bio10,false,225.03333333333333
bio11,false,49.86666666666667
bio11,false,49.86666666666667
bio12,false,461.73333333333335
bio12,false,461.73333333333335
bio13,false,86.36666666666666
bio13,false,86.36666666666666
bio14,false,9.033333333333333
bio14,false,9.033333333333333
bio15,false,60.8
bio15,false,60.8
bio16,false,211.86666666666667
bio16,false,211.86666666666667
bio17,false,37.53333333333333
bio17,false,37.53333333333333
bio18,false,178.63333333333333
bio18,false,178.63333333333333
bio19,false,113.26666666666667
bio19,false,113.26666666666667
bio2,false,172.86666666666667
bio2,false,172.86666666666667
bio3,false,47.9
bio3,false,47.9
bio4,false,6868.533333333334
bio4,false,6868.533333333334
bio5,false,320.73333333333335
bio5,false,320.73333333333335
bio6,false,-35.36666666666667
bio6,false,-35.36666666666667
bio7,false,356.1
bio7,false,356.1
bio8,false,212.36666666666667
bio8,false,212.36666666666667
bio9,false,167.73333333333332
bio9,false,167.73333333333332
mask,true,50.0
