Predictor variable,Categorical,Sample average
alt,false,1320.7373737373737
alt,false,1320.7373737373737
bio1,false,48.72053872053872
bio1,false,48.72053872053872
bio10,false,145.4747474747475
bio10,false,145.4747474747475
bio11,false,-45.11784511784512
bio11,false,-45.11784511784512
bio12,false,576.6565656565657
bio12,false,576.6565656565657
bio13,false,79.93939393939394
bio13,false,79.93939393939394
bio14,false,22.22222222222222
bio14,false,22.22222222222222
bio15,false,35.235690235690235
bio15,false,35.235690235690235
bio16,false,222.24242424242425
bio16,false,222.24242424242425
bio17,false,81.6026936026936
bio17,false,81.6026936026936
bio18,false,102.10437710437711
bio18,false,102.10437710437711
bio19,false,198.17508417508418
bio19,false,198.17508417508418
bio2,false,132.07407407407408
bio2,false,132.07407407407408
bio3,false,36.82491582491583
bio3,false,36.82491582491583
bio4,false,7469.2659932659935
bio4,false,7469.2659932659935
bio5,false,248.72390572390572
bio5,false,248.72390572390572
bio6,false,-104.34343434343434
bio6,false,-104.34343434343434
bio7,false,353.06734006734007
bio7,false,353.06734006734007
bio8,false,-8.286195286195285
bio8,false,-8.286195286195285
bio9,false,110.23905723905725
bio9,false,110.23905723905725
mask,true,50.0
