Predictor variable,Categorical,Sample average
alt,false,472.4563758389262
alt,false,472.4563758389262
bio1,false,81.15436241610739
bio1,false,81.15436241610739
bio10,false,147.30872483221478
bio10,false,147.30872483221478
bio11,false,20.71812080536913
bio11,false,20.71812080536913
bio12,false,1874.3221476510066
bio12,false,1874.3221476510066
bio13,false,295.86577181208054
bio13,false,295.86577181208054
bio14,false,38.939597315436245
bio14,false,38.939597315436245
bio15,false,56.90604026845637
bio15,false,56.90604026845637
bio16,false,845.8859060402684
bio16,false,845.8859060402684
bio17,false,156.7718120805369
bio17,false,156.7718120805369
bio18,false,170.85906040268458
bio18,false,170.85906040268458
bio19,false,779.3825503355705
bio19,false,779.3825503355705
bio2,false,93.86577181208054
bio2,false,93.86577181208054
bio3,false,39.422818791946305
bio3,false,39.422818791946305
bio4,false,5025.523489932886
bio4,false,5025.523489932886
bio5,false,218.69127516778522
bio5,false,218.69127516778522
bio6,false,-17.161073825503355
bio6,false,-17.161073825503355
bio7,false,235.8523489932886
bio7,false,235.8523489932886
bio8,false,26.20805369127517
bio8,false,26.20805369127517
bio9,false,145.0
bio9,false,145.0
mask,true,50.0
