Predictor variable,Categorical,Sample average
alt,false,711.4320987654321
alt,false,711.4320987654321
bio1,false,84.39506172839506
bio1,false,84.39506172839506
bio10,false,156.2469135802469
bio10,false,156.2469135802469
bio11,false,19.54320987654321
bio11,false,19.54320987654321
bio12,false,1425.283950617284
bio12,false,1425.283950617284
bio13,false,238.09876543209876
bio13,false,238.09876543209876
bio14,false,19.864197530864196
bio14,false,19.864197530864196
bio15,false,62.27160493827161
bio15,false,62.27160493827161
bio16,false,676.7037037037037
bio16,false,676.7037037037037
bio17,false,93.17283950617283
bio17,false,93.17283950617283
bio18,false,103.1358024691358
bio18,false,103.1358024691358
bio19,false,628.3333333333334
bio19,false,628.3333333333334
bio2,false,118.64197530864197
bio2,false,118.64197530864197
bio3,false,43.18518518518518
bio3,false,43.18518518518518
bio4,false,5419.975308641975
bio4,false,5419.975308641975
bio5,false,247.03703703703704
bio5,false,247.03703703703704
bio6,false,-26.77777777777778
bio6,false,-26.77777777777778
bio7,false,273.81481481481484
bio7,false,273.81481481481484
bio8,false,26.22222222222222
bio8,false,26.22222222222222
bio9,false,152.07407407407408
bio9,false,152.07407407407408
mask,true,50.0
