gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,species_name,x,y
2450412278,,,,,,,,,,,,,,,,,,,,,,,,,,3720171,,,,,,,,,,CC_BY_NC_4_0,,,2022-01-04T16:10:33Z,,,https://cch2.org/portal/collections/individual/index.php?occid=3720171,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,9a7f2f77-3288-4d40-8baa-2f55b8450b7f,,CSLA,,,,PRESERVED_SPECIMEN,,,,33e8da9f-c162-49d5-a0b2-e4ff1343130a,CSLA016590,16806,"Keil; McLeod, Lamb, Lehto",,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1970-04-24T00:00:00,,114,,1970,4,24,,Chaparral hillside,,,,,,,,,,,,,,US,Arizona,Gila,,"Russel Gulch, 0.3 miles below jct. of forest roads 55 & 55a, Pinal Mtns.",,,,,,,,,33.341225,-110.825207,500.0,,,,,,,,kdpearso,,,GeoLocate (CoGe),point 0.3 mi towards Russell Gulch from intersection of 55 and 55a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22984,,,,,,,,Heuchera novamexicana Wheelock,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,novamexicana,,,SPECIES,,,,ACCEPTED,,,49e223ed-ab24-478f-b5e8-4a15af5a8f6c,US,2022-05-02T15:39:19.439Z,,,,,,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,StillImage,true,false,7219281,7219281,6,7707728,220,7219248,2402,3032645,,7219281,Heuchera novamexicana,Heuchera novamexicana Wheelock,Heuchera novamexicana,,DWC_ARCHIVE,2022-05-02T15:39:19.439Z,2022-05-02T15:37:12.428Z,false,,USA,United States,USA.3_1,Arizona,USA.3.4_1,Gila,,,NE,Heuchera novamexicana wheelock,-110.825207,33.341225
2422385837,,,,,,,,,,,,,,,,,,,,,,,,,,1547475,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-20T02:36:19Z,,,https://cch2.org/portal/collections/individual/index.php?occid=1547475,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,,,,PRESERVED_SPECIMEN,,,,UCR-BPS-39841,,701,R. Corral Díaz; R.D. Worthington,,,,,,,Flowering,,,,,,PRESENT,,,,,,,UCR-39841,,,,,,,,,,,,1983-08-25T00:00:00,,237,,1983,8,25,1983-8-25,Crest of mtn. with pine and oak trees,,,,,,,,,,,,,,MX,Durango,Santiago Papasquiero,,"c. 22 air km WNW of Santiago Papasquiero, 3.3 mi by Topia Rd. from jct. rd. to antenna at E edge of Sierra",,,,,,,,,25.06667,-105.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R.E. Gereau,,1985-01-01T00:00:00,,,,22984,,,,,,,,Heuchera novamexicana Wheelock,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,novamexicana,,,SPECIES,,,,ACCEPTED,,,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,US,2022-04-26T17:34:08.323Z,2668.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION,,true,false,7219281,7219281,6,7707728,220,7219248,2402,3032645,,7219281,Heuchera novamexicana,Heuchera novamexicana Wheelock,Heuchera novamexicana,,DWC_ARCHIVE,2022-04-26T17:34:08.323Z,2022-04-19T20:17:34.309Z,true,,MEX,Mexico,MEX.10_1,Durango,MEX.10.32_1,Santiago Papasquiaro,,,NE,Heuchera novamexicana wheelock,-105.85,25.06667
2235431569,,,,,,,,,,,,,,,,,,,,,,,,,,eaf5206a-c809-4f35-a758-1213dbd1ffbe,,,,,,,,,en,CC0_1_0,,,,,,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4318006,,,,,The New York Botanical Garden,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:15556,http://biocol.org/urn:lsid:biocol.org:col:15556,,NY,NY,Vascular plants,,PRESERVED_SPECIMEN,,,,eaf5206a-c809-4f35-a758-1213dbd1ffbe,03938796,1356,L. M. Shultz,,,,,,,,,,,,,PRESENT,sheet,,,,,,,,,,,,,,,,,,1974-09-01T00:00:00,,24,24,1974,9,1,01 Sep 1974,,,,,,,,,,,NORTH_AMERICA,,,,US,New Mexico,Sierra Co.,,"Mimbres Lake, Black Mtns., Gila Nat'l Forest",,9900 ft,,,,,,,33.0698,-107.8343,,,,,,,,,,2019-11-19,GEOLocate Web Application,GEOLocate (Tulane University Museum of Natural History),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heuchera novamexicana Wheelock,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,novamexicana,,,SPECIES,,,ICN,ACCEPTED,,,d415c253-4d61-4459-9d25-4015b9084fb0,US,2022-05-25T17:46:57.661Z,,,,,,,COLLECTION_MATCH_FUZZY,StillImage,true,false,7219281,7219281,6,7707728,220,7219248,2402,3032645,,7219281,Heuchera novamexicana,Heuchera novamexicana Wheelock,Heuchera novamexicana Wheelock,,DWC_ARCHIVE,2022-05-25T17:46:57.661Z,2022-05-25T16:59:57.172Z,false,,USA,United States,USA.32_1,New Mexico,USA.32.10_1,Grant,,,NE,Heuchera novamexicana wheelock,-107.8343,33.0698
1986910534,,,,,,,,,,,,,,,,,,,,,,,,,,205920,,,,,,,,,,CC0_1_0,,,2016-11-30T11:49:51Z,,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=205920,,,,http://creativecommons.org/publicdomain/zero/1.0/,Utah State University,,,,,,,,,http://grbio.org/institution/utah-state-university,06bf658d-f555-4c9c-ab93-fc2d7db7086e,,Utah State University,UTC,,,PRESERVED_SPECIMEN,,,,USU:UTC:115287,UTC00115287,118,Jim Mitchel,,,,,,,flower & fruit,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1952-06-15T00:00:00,,167,,1952,6,15,15 June 1952,Moist shaded sites in deep humus assoc w/ Douglas Fir & Ponderosa Pine,,,,,,,,,,,,,,US,New Mexico,Grant,,E of Redstone on Signal Pk,,7800 ft.,,,,,,,32.924474,-108.179087,785.0,,,,,,,,Piep,,,GeoLocate,,,,,,,,,,,,,,,,,,,,,,,,Ryan Folk,,,Studies in Heuchera,,,163180,,,,,,,,Heuchera novamexicana Wheelock,,,,,,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Saxifragales|Saxifragaceae|Heuchera,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,novamexicana,,,SPECIES,,,,ACCEPTED,,,7827f68d-c981-4023-bace-288a03434044,US,2022-05-06T15:39:28.245Z,2377.0,,,,,,COLLECTION_MATCH_FUZZY,StillImage,true,false,7219281,7219281,6,7707728,220,7219248,2402,3032645,,7219281,Heuchera novamexicana,Heuchera novamexicana Wheelock,Heuchera novamexicana,,DWC_ARCHIVE,2022-05-06T15:39:28.245Z,2022-05-06T15:29:17.572Z,false,,USA,United States,USA.32_1,New Mexico,USA.32.10_1,Grant,,,NE,Heuchera novamexicana wheelock,-108.179087,32.924474
1321489876,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3bd983c87-7222-455d-b12c-bf1cf10283d6,,,,,,,,,,CC0_1_0,,,2016-08-31T16:33:00Z,,,,,,,,,,,,,,,PhysicalObject,,urn:lsid:biocol.org:col:15463,urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8,,US,US,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3bd983c87-7222-455d-b12c-bf1cf10283d6,,1761,R. J. Soreng,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1981-09-05T00:00:00,,248,248,1981,9,5,05 Sep 1981,Granitic upland cliffs in xeric pine juniper forest,,,,,,,,,"North America, United States, New Mexico, Luna",NORTH_AMERICA,,,,US,New Mexico,Luna,,Cooks Peak,,,,,,,,,32.5361,-107.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heuchera novamexicana Wheelock,,,,,,,"Plantae, Dicotyledonae, Saxifragales, Saxifragaceae, Heucheroideae",Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,novamexicana,,,SPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2022-05-02T11:39:50.412Z,2320.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY,,true,false,7219281,7219281,6,7707728,220,7219248,2402,3032645,,7219281,Heuchera novamexicana,Heuchera novamexicana Wheelock,Heuchera nova-mexicana,,DWC_ARCHIVE,2022-05-02T11:39:50.412Z,2022-05-02T10:15:14.266Z,false,,USA,United States,USA.32_1,New Mexico,USA.32.17_1,Luna,,,NE,Heuchera novamexicana wheelock,-107.725,32.5361
