gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,species_name,x,y
3320755624,,,,,,,,,,,,,,,,,,,,,,,,,,4521164,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4521164,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,c71be26b-1441-4959-99ec-bacc02022c51,,,G.L. Clifton,,,,,,,,,,,,,PRESENT,,,,,,,2475,,,,,,,,,,,,1974-07-12T00:00:00,,193,,1974,7,12,7/12/1974,Cliff or Bluff Side; Soil Texture: Very Cobbly,,,,,,,,,,,,,,US,California,Plumas,,Local landmark: Spanish Peak. Bucks Lake Quad.,,2103 m,,,,,,,39.935,-121.128333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G.L. Clifton,,,,,,48460,,,,,,,,Heuchera rubescens var. glandulosa Kellogg,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera rubescens,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,rubescens,glandulosa,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:30.070Z,2103.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3754576,3754576,6,7707728,220,7219248,2402,3032645,,3032671,Heuchera rubescens,Heuchera rubescens var. glandulosa Kellogg,Heuchera rubescens var. glandulosa,,DWC_ARCHIVE,2022-05-02T15:38:30.070Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.32_1,Plumas,,,,Heuchera rubescens var. glandulosa kellogg,-121.128333,39.935
3320752933,,,,,,,,,,,,,,,,,,,,,,,,,,4525218,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4525218,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,c573d1a3-2ac0-4b56-810e-c07d15b3ab06,,,G.L. Clifton,,,,,,,Flowers and Fruits,,,,,,PRESENT,,,,,,,52036,,,,,,,,,,,,1981-07-25T00:00:00,,206,,1981,7,25,7/25/1981,Crevice; Slope Position: Upper Third; Vertical Slope Shape: Smooth; Horizontal Slope Shape: Smooth; Soil Origin: Colluvial; Soil Texture: Boulders,,,,,,,,,,,,,,US,California,Nevada,,Local landmark: Castle Peak. Donner Pass Quad.,,2682 m,,,,,,,39.364306,-120.346833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G.L. Clifton,,,,,,48460,,,,,,,,Heuchera rubescens var. glandulosa Kellogg,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera rubescens,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,rubescens,glandulosa,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:29.097Z,2682.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3754576,3754576,6,7707728,220,7219248,2402,3032645,,3032671,Heuchera rubescens,Heuchera rubescens var. glandulosa Kellogg,Heuchera rubescens var. glandulosa,,DWC_ARCHIVE,2022-05-02T15:38:29.097Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.29_1,Nevada,,,,Heuchera rubescens var. glandulosa kellogg,-120.346833,39.364306
2422349099,,,,,,,,,,,,,,,,,,,,,,,,,,1509347,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-20T02:35:28Z,,,https://cch2.org/portal/collections/individual/index.php?occid=1509347,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,,,,PRESERVED_SPECIMEN,,,,UCR-BPS-121442,UCR0048483,5091,George K. Helmkamp; E.A. Helmkamp,,,,,,,Flowering,,,,,,PRESENT,,,,,,,UCR-121442,Rare; on a vertical rock wall.,,,,,,,,,,,1999-06-30T00:00:00,,181,,1999,6,30,1999-6-30,Exposed granitic rocks with water seeps.,,,,,,,,,,,,,,US,California,Nevada,,"Tahoe Nat. Forest, Donner Pass Rd. (=Hwy 40), 2.2 mi. west of Lake Donner.; Northern Sierra Nevada Range",,,,,,,,,39.31833,-120.31667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48460,,,,,,,,Heuchera rubescens var. glandulosa Kellogg,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera rubescens,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,rubescens,glandulosa,,VARIETY,var.,,,ACCEPTED,,,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,US,2022-04-26T17:34:07.941Z,1997.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION,StillImage,true,false,3754576,3754576,6,7707728,220,7219248,2402,3032645,,3032671,Heuchera rubescens,Heuchera rubescens var. glandulosa Kellogg,Heuchera rubescens var. glandulosa,,DWC_ARCHIVE,2022-04-26T17:34:07.941Z,2022-04-19T20:17:34.309Z,false,,USA,United States,USA.5_1,California,USA.5.29_1,Nevada,,,,Heuchera rubescens var. glandulosa kellogg,-120.31667,39.31833
2422341898,,,,,,,,,,,,,,,,,,,,,,,,,,1500876,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-20T02:36:21Z,,,https://cch2.org/portal/collections/individual/index.php?occid=1500876,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,,,,PRESERVED_SPECIMEN,,,,UCR-BPS-46070,UCR0048484,14450,A.A. Heller,,,,,,,Flowering,,,,,,PRESENT,,,,,,,UCR-46070,"Type collected on granite rocks near Donner Pass, Nevada Co., California, by Heller, no. 7028, July 27, 1903.",,,,,,,,,,,1927-08-16T00:00:00,,228,,1927,8,16,1927-8-16,In crevices and at the base of granite rocks.,,,,,,,,,,,,,,US,California,Nevada,,"Near Donner Pass, at the type station",,,,,,,,,39.32942,-120.28853,,,,,,,,,,,,GeoReferenceMEC,,,,,,,,,,,,,,,,,,,,,,,,A.C. Sanders,,,,,,48460,,,,,,,,Heuchera rubescens var. glandulosa Kellogg,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera rubescens,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,rubescens,glandulosa,,VARIETY,var.,,,ACCEPTED,,,e523cf2d-4fc2-48d8-aa75-80ecbc90b3f5,US,2022-04-26T17:34:07.775Z,1910.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION,StillImage,true,false,3754576,3754576,6,7707728,220,7219248,2402,3032645,,3032671,Heuchera rubescens,Heuchera rubescens var. glandulosa Kellogg,Heuchera rubescens var. glandulosa,,DWC_ARCHIVE,2022-04-26T17:34:07.775Z,2022-04-19T20:17:34.309Z,false,,USA,United States,USA.5_1,California,USA.5.29_1,Nevada,,,,Heuchera rubescens var. glandulosa kellogg,-120.28853,39.32942
2417989928,,,,,,,,,,,,,,,,,,,,,,,,,,2072443,,,,,,,,,,CC_BY_NC_4_0,,,2019-02-07T16:49:59Z,,,https://cch2.org/portal/collections/individual/index.php?occid=2072443,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,6a942843-3cb1-4643-a475-24df2d2ba49f,,CHSC,VascularPlants,,,PRESERVED_SPECIMEN,,,,0c9d8c17-0a94-4d3b-9f5a-6d9c90aade30,CHSC067386,2054,J. D. Jokerst,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1984-06-13T00:00:00,,165,,1984,6,13,06/13/1984,"Few large clumps against face of bedrock outcrop, Vegetation of scattered low Chrysothamnus and numerous herbaceous taxa. Serpentine substrate.",,,,,,,,,,,,,,US,California,Plumas,,Few large clumps against face of bedrock outcrop that is part of a spur ridge ca 100 meters below the top of the extremely steep drop in Yellow Creek Canyon. North of USFS rd 26n26 where it crosses over ridge line saddle at S edge of Sect. T26N R07E S31 SW1/4 of SE1/4,,4800ft.,,,,,,,40.0583329990705,-121.24,402.0,,,,,,,,Bill Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48460,,,,,,,,Heuchera rubescens var. glandulosa Kellogg,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera rubescens,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,rubescens,glandulosa,,VARIETY,var.,,,ACCEPTED,,,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,US,2022-05-02T15:40:53.101Z,1463.0,,,,,,COORDINATE_REPROJECTED;AMBIGUOUS_INSTITUTION,StillImage,true,false,3754576,3754576,6,7707728,220,7219248,2402,3032645,,3032671,Heuchera rubescens,Heuchera rubescens var. glandulosa Kellogg,Heuchera rubescens var. glandulosa,,DWC_ARCHIVE,2022-05-02T15:40:53.101Z,2022-05-02T15:37:13.830Z,false,,USA,United States,USA.5_1,California,USA.5.32_1,Plumas,,,,Heuchera rubescens var. glandulosa kellogg,-121.24,40.0583329990705
2417965194,,,,,,,,,,,,,,,,,,,,,,,,,,2048564,,,,,,,,,,CC_BY_NC_4_0,,,2019-02-07T16:49:59Z,,,https://cch2.org/portal/collections/individual/index.php?occid=2048564,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,6a942843-3cb1-4643-a475-24df2d2ba49f,,CHSC,VascularPlants,,,PRESERVED_SPECIMEN,,,,686d6195-db3e-45a7-843e-de3006f36817,CHSC036937,4933,M. S. Taylor,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,1982-08-05T00:00:00,,217,,1982,8,5,08/05/1982,"Corolla pink. With Galium grayanum, Eriogonum lobbii.",,,,,,,,,,,,,,US,California,Plumas,,"Mt Hough summit on cliff above Crystal Lake, ca 7 mi nne of Quincy. T25N R10E S08 NW1/4 of SE1/4 USGS Quadrangle: Greenville SW",,7230ft.,,,,,,,40.04472199907058,-120.8875,402.0,,,,,,,,Bill Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48460,,,,,,,,Heuchera rubescens var. glandulosa Kellogg,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera rubescens,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,rubescens,glandulosa,,VARIETY,var.,,,ACCEPTED,,,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,US,2022-05-02T15:41:01.521Z,2204.0,,,,,,COORDINATE_REPROJECTED;AMBIGUOUS_INSTITUTION,StillImage,true,false,3754576,3754576,6,7707728,220,7219248,2402,3032645,,3032671,Heuchera rubescens,Heuchera rubescens var. glandulosa Kellogg,Heuchera rubescens var. glandulosa,,DWC_ARCHIVE,2022-05-02T15:41:01.521Z,2022-05-02T15:37:13.830Z,false,,USA,United States,USA.5_1,California,USA.5.32_1,Plumas,,,,Heuchera rubescens var. glandulosa kellogg,-120.8875,40.04472199907058
2417950295,,,,,,,,,,,,,,,,,,,,,,,,,,2033121,,,,,,,,,,CC_BY_NC_4_0,,,2019-02-07T16:49:59Z,,,https://cch2.org/portal/collections/individual/index.php?occid=2033121,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,6a942843-3cb1-4643-a475-24df2d2ba49f,,CHSC,VascularPlants,,,PRESERVED_SPECIMEN,,,,b56fda17-ba14-4849-bfce-2b37ce291658,CHSC001636,,K. Jaekel,,,,,,,,,,,,,PRESENT,,,,,,,,Vesta Holt label.,,,,,,,,,,,1939-06-29T00:00:00,,180,,1939,6,29,06/29/1939,,,,,,,,,,,,,,,US,California,Siskiyou,,Castle Lake.,,6500ft.,,,,,,,41.22416699906475,-122.38416700000002,402.0,,,,,,,,Bill Carlson,,,Terrain Navigator Pro,georef from 2006-2015 archive backup file; Date Georeferenced: Mon Dec 26 13:37:13 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48460,,,,,,,,Heuchera rubescens var. glandulosa Kellogg,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera rubescens,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,rubescens,glandulosa,,VARIETY,var.,,,ACCEPTED,,,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,US,2022-05-02T15:40:53.004Z,1981.0,,,,,,COORDINATE_REPROJECTED;AMBIGUOUS_INSTITUTION,StillImage,true,false,3754576,3754576,6,7707728,220,7219248,2402,3032645,,3032671,Heuchera rubescens,Heuchera rubescens var. glandulosa Kellogg,Heuchera rubescens var. glandulosa,,DWC_ARCHIVE,2022-05-02T15:40:53.004Z,2022-05-02T15:37:13.830Z,false,,USA,United States,USA.5_1,California,USA.5.47_1,Siskiyou,,,,Heuchera rubescens var. glandulosa kellogg,-122.38416700000002,41.22416699906475
2417949774,,,,,,,,,,,,,,,,,,,,,,,,,,2033122,,,,,,,,,,CC_BY_NC_4_0,,,2019-02-07T16:49:59Z,,,https://cch2.org/portal/collections/individual/index.php?occid=2033122,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,6a942843-3cb1-4643-a475-24df2d2ba49f,,CHSC,VascularPlants,,,PRESERVED_SPECIMEN,,,,fcdb60f3-c344-4013-ae98-6abb2df253e0,CHSC001637,,M. Yoder,,,,,,,,,,,,,PRESENT,,,,,,,,Vesta Holt label.,,,,,,,,,,,1941-07-12T00:00:00,,193,,1941,7,12,07/12/1941,,,,,,,,,,,,,,,US,California,Siskiyou,,Castle Lake.,,6500ft.,,,,,,,41.22416699906475,-122.38416700000002,1609.0,,,,,,,,Bill Carlson,,,Terrain Navigator Pro,georef from 2006-2015 archive backup file; Date Georeferenced: Mon Dec 26 13:37:13 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48460,,,,,,,,Heuchera rubescens var. glandulosa Kellogg,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera rubescens,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,rubescens,glandulosa,,VARIETY,var.,,,ACCEPTED,,,ae33dc82-0bc2-43b5-b69b-65bf858f1e7a,US,2022-05-02T15:40:53.004Z,1981.0,,,,,,COORDINATE_REPROJECTED;AMBIGUOUS_INSTITUTION,StillImage,true,false,3754576,3754576,6,7707728,220,7219248,2402,3032645,,3032671,Heuchera rubescens,Heuchera rubescens var. glandulosa Kellogg,Heuchera rubescens var. glandulosa,,DWC_ARCHIVE,2022-05-02T15:40:53.004Z,2022-05-02T15:37:13.830Z,false,,USA,United States,USA.5_1,California,USA.5.47_1,Siskiyou,,,,Heuchera rubescens var. glandulosa kellogg,-122.38416700000002,41.22416699906475
