Predictor variable,Categorical,Sample average
alt,false,2192.777777777778
alt,false,2192.777777777778
bio1,false,99.22222222222223
bio1,false,99.22222222222223
bio10,false,185.11111111111111
bio10,false,185.11111111111111
bio11,false,15.777777777777779
bio11,false,15.777777777777779
bio12,false,458.44444444444446
bio12,false,458.44444444444446
bio13,false,97.33333333333333
bio13,false,97.33333333333333
bio14,false,12.333333333333334
bio14,false,12.333333333333334
bio15,false,72.11111111111111
bio15,false,72.11111111111111
bio16,false,246.66666666666666
bio16,false,246.66666666666666
bio17,false,54.77777777777778
bio17,false,54.77777777777778
bio18,false,229.77777777777777
bio18,false,229.77777777777777
bio19,false,69.66666666666667
bio19,false,69.66666666666667
bio2,false,155.66666666666666
bio2,false,155.66666666666666
bio3,false,46.44444444444444
bio3,false,46.44444444444444
bio4,false,6607.666666666667
bio4,false,6607.666666666667
bio5,false,268.55555555555554
bio5,false,268.55555555555554
bio6,false,-63.44444444444444
bio6,false,-63.44444444444444
bio7,false,332.0
bio7,false,332.0
bio8,false,176.22222222222223
bio8,false,176.22222222222223
bio9,false,56.666666666666664
bio9,false,56.666666666666664
mask,true,50.0
