Predictor variable,Categorical,Sample average
alt,false,268.9016393442623
alt,false,268.9016393442623
bio1,false,126.70163934426229
bio1,false,126.70163934426229
bio10,false,231.91147540983607
bio10,false,231.91147540983607
bio11,false,13.432786885245902
bio11,false,13.432786885245902
bio12,false,1148.2393442622952
bio12,false,1148.2393442622952
bio13,false,122.1016393442623
bio13,false,122.1016393442623
bio14,false,67.64918032786885
bio14,false,67.64918032786885
bio15,false,17.0327868852459
bio15,false,17.0327868852459
bio16,false,340.8032786885246
bio16,false,340.8032786885246
bio17,false,228.6327868852459
bio17,false,228.6327868852459
bio18,false,302.6983606557377
bio18,false,302.6983606557377
bio19,false,251.28196721311474
bio19,false,251.28196721311474
bio2,false,125.54426229508196
bio2,false,125.54426229508196
bio3,false,34.3672131147541
bio3,false,34.3672131147541
bio4,false,8437.665573770491
bio4,false,8437.665573770491
bio5,false,305.9967213114754
bio5,false,305.9967213114754
bio6,false,-55.734426229508195
bio6,false,-55.734426229508195
bio7,false,361.7311475409836
bio7,false,361.7311475409836
bio8,false,166.75081967213114
bio8,false,166.75081967213114
bio9,false,56.455737704918036
bio9,false,56.455737704918036
mask,true,50.0
