X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-109.3031693,31.78499897,train,0.0014907138727689704,80.88777704791339,0.9657420594013123
-110.3119019,31.44576684,train,0.0031683804106791306,94.98833046750491,0.9992312861382929
-110.707852,32.349778,train,0.001833460611629523,84.88828962221318,0.9842285441456374
-108.2764424,29.68733043,train,5.417943442363449E-4,53.77257273431664,0.7065970379579266
-108.8772861,31.53369228,train,7.944277384028967E-5,10.169187369409885,0.1645608165338801
-108.14415,29.19583666,train,0.0017299977060723588,83.63332510148082,0.9800672788717947
-110.8193261,32.31587739,train,1.0704543238408282E-5,1.6359290580232755,0.023935788948967862
-108.233347,30.11662589,train,2.812147304370047E-4,32.25756504095165,0.4708351264727949
-108.6583189,27.76166914,train,2.5596792137925876E-4,29.70172288967652,0.4397183891816836
-100.5500015,25.34999264,train,0.0018511719489786246,85.30243938375553,0.984848238691539
-109.3464356,31.86611104,train,0.0011238568793239625,73.81197332935756,0.9214133187601808
-100.587041,25.39140336,train,7.811847190244975E-4,65.03170919770513,0.8293268862068222
-109.116628,30.91662898,train,1.0108170652366628E-5,1.5661927788723236,0.022617474613292443
-109.98696,31.25780764,train,0.0016011095921790153,82.13398153566543,0.9733159277191138
-108.9931631,31.51565996,train,4.4601009259367236E-4,47.31383593938152,0.635571890389978
-109.9832546,29.89985575,train,3.372046321435496E-4,37.669161950384854,0.5338153932664469
-106.8501912,28.23466305,train,5.241847488667996E-5,6.657354205574729,0.11186841461959485
-100.3557797,25.24516727,train,0.0017075069936505478,83.48791993003766,0.9790264012770062
-110.8800839,31.72507799,train,0.00167006457516129,83.06655635380436,0.9771715980010738
-108.7960041,28.40194568,train,4.698874466414929E-4,49.28114770270983,0.6547429468997602
-100.7166634,25.41655634,train,5.841459090748876E-4,55.9905928851543,0.7334144016735997
-107.5424221,27.63487824,train,1.3118507729688292E-4,15.925467317051742,0.25688372612200006
-108.6216928,28.40091969,train,4.173802202117064E-5,5.413651089450672,0.09013858538801445
-108.9583687,28.37086667,train,0.0016306550048199166,82.50504752935858,0.9750418952258973
-109.2166611,30.58330995,train,4.992570195468785E-4,51.27335121990319,0.6769461736790369
-108.2204028,28.99717103,train,3.8762890138448387E-4,42.50038236453359,0.5840938226106327
-109.0388867,28.45833316,train,0.0015581544667624006,81.81606523207218,0.9705914802961289
-109.9577667,31.94144544,train,1.7136219820776104E-4,20.171454053392107,0.3214743860797119
-108.3937998,29.61790624,train,0.0022931396367314952,89.5557858319674,0.9944275226530851
-110.7534401,32.42798197,train,0.003786030608803918,98.08685311977835,0.9998100367158221
-111.6037196,31.97449489,train,5.517182725868391E-4,54.1785901186998,0.7131134699170455
-109.2222624,30.58848594,train,0.0011943683372616525,75.90164058992725,0.9330049869668243
-108.1744747,29.67481018,train,1.886945190399814E-4,22.197459622808708,0.34757571014654953
-109.9729841,31.47405835,train,0.0015087791252704763,81.35139138102332,0.9671144794768787
-107.8878013,28.01575412,train,2.5550861375042656E-4,29.640114968607197,0.43913566161046846
-108.3512056,30.08646665,train,5.240244409391248E-5,6.655522799963941,0.11183619132182687
-108.0151319,29.10172882,train,0.0010772301873899505,72.64905683229522,0.9126669098697695
-111.595835,31.77081119,train,0.00431683979647309,99.32735824159757,0.9999428611372689
-109.2963629,31.81814195,train,0.00246363667121196,90.85928977326776,0.9962115205390437
-109.3530139,32.01642274,train,0.0019641398448264295,86.59169814945707,0.9882665492023619
-110.3906234,31.48703002,train,0.0032390834418342704,95.312558553227,0.9993449568033256
-110.7548091,31.37507201,train,8.228719554447795E-4,66.52239769328511,0.8446932693513016
-106.6726118,26.95327544,train,2.3614151929416557E-4,27.7007523581887,0.41400494242404395
-110.300581,30.98194837,train,3.579071690808872E-4,40.26337511174296,0.555154519877785
-110.3663736,31.45888136,train,0.0012431129771249298,76.37110040896181,0.9400028192429845
-110.0328588,31.90923352,train,2.436130826942981E-4,28.328956827474318,0.42383075472990206
-108.7834175,31.56525552,train,5.670898226509542E-4,55.1507057452068,0.7229224777643771
-108.3344748,30.07460819,train,6.517839302999128E-4,59.05644266577866,0.7712534549999944
-110.2884146,31.33844134,train,0.0020437317415443884,87.5942250824843,0.9902007232626459
-100.9955698,25.426466,train,5.177932704340979E-5,6.584336048377786,0.11058276512203002
-111.5082491,31.98336217,train,8.021947917450795E-4,65.77177290703347,0.8372525903983774
-109.6113446,32.22329868,train,0.0034035477348170755,96.9688120785616,0.9995485431858643
-109.3280784,32.01408976,train,0.001965127037134053,86.78765232198099,0.9882927353878043
-110.3930126,31.80947037,train,0.0011271876699093547,74.05149537711092,0.9220035064694523
-107.9166662,28.66666942,train,8.0735159166366E-5,10.338852493941463,0.16700088298931748
-109.2608925,31.85564977,train,0.002849629190580959,93.14846127302724,0.9984185017140965
-109.0000213,28.3000597,train,3.310954387938648E-4,37.01470060428864,0.5273249038585953
-110.701799,32.48903874,train,7.581957113034668E-4,64.02852825882246,0.82021177050847
-109.0072036,31.51971634,train,0.0013881268840803555,79.02841300785357,0.9567889211045377
-108.3444965,29.97082598,train,7.758955994011568E-4,64.65074312279913,0.8272715624062398
-107.6499621,28.29993503,train,4.172940346211339E-4,44.917981354832904,0.6111006731508399
-109.8041749,30.43582212,train,4.527701741145847E-6,0.7366559298873784,0.01019493209949418
-108.8983328,28.37499929,train,5.362264297299382E-4,53.50294500571447,0.7028763255899874
-110.2765225,31.4148439,train,0.0014018483570282353,79.4236865788077,0.9581102155028579
