Predictor variable,Categorical,Sample average
alt,false,2729.054054054054
alt,false,2729.054054054054
bio1,false,28.72972972972973
bio1,false,28.72972972972973
bio10,false,131.05405405405406
bio10,false,131.05405405405406
bio11,false,-68.56756756756756
bio11,false,-68.56756756756756
bio12,false,512.2972972972973
bio12,false,512.2972972972973
bio13,false,71.32432432432432
bio13,false,71.32432432432432
bio14,false,22.405405405405407
bio14,false,22.405405405405407
bio15,false,38.270270270270274
bio15,false,38.270270270270274
bio16,false,188.27027027027026
bio16,false,188.27027027027026
bio17,false,78.54054054054055
bio17,false,78.54054054054055
bio18,false,177.8918918918919
bio18,false,177.8918918918919
bio19,false,88.45945945945945
bio19,false,88.45945945945945
bio2,false,159.48648648648648
bio2,false,159.48648648648648
bio3,false,40.86486486486486
bio3,false,40.86486486486486
bio4,false,7821.864864864865
bio4,false,7821.864864864865
bio5,false,230.40540540540542
bio5,false,230.40540540540542
bio6,false,-154.72972972972974
bio6,false,-154.72972972972974
bio7,false,385.13513513513516
bio7,false,385.13513513513516
bio8,false,104.37837837837837
bio8,false,104.37837837837837
bio9,false,-33.08108108108108
bio9,false,-33.08108108108108
mask,true,50.0
