X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-104.9745605,38.8417715,train,0.009711217331767993,91.02810751774248,0.9745844833172088
-105.08,38.78,train,0.014451298287080997,98.53723582177044,0.9957672573752141
-106.134177,38.936127,train,0.001845212113217004,31.31311219431994,0.5023138834267236
-105.212783,38.209014,train,0.007159667486495854,84.98816213617923,0.933296705027409
-105.2425,38.44111,train,0.002761268506971659,43.433014124461266,0.6480273170082773
-105.131894,38.865642,train,0.01254021209626273,95.69484280403708,0.9912806316591357
-105.28436,39.236795,train,0.005923386254471832,77.90988232909685,0.8935402853732408
-104.97456,38.833345,train,0.011804301000936388,93.24412857959993,0.9884828290576919
-105.357863,39.246872,train,0.006717234332875862,83.56050272388194,0.9211486101998647
-105.130664,39.296973,train,0.008888178500322448,88.19846861224528,0.9653048340271001
-105.823302,40.251608,train,0.00265895082934617,41.25946018405204,0.6341417235044492
-105.412,39.16,train,0.00953517799459066,90.05699656082068,0.9728349575519915
-106.282222,38.386667,train,0.0013470503877688386,24.376899210239326,0.39914448204442543
-106.46,39.26,train,0.0022614667119780405,36.771807654554394,0.5748004071203924
-105.86439,38.35969,train,0.0027272951025818456,42.88104996622344,0.6434762152093578
-103.146597,37.748065,train,3.532950494977422E-4,6.035763036671117,0.12506187442364491
-105.361944,39.716389,train,0.0025954637242735275,40.20348482552191,0.6252518018358856
-108.410366,39.124425,train,4.329406873330755E-4,7.8557097541546,0.15102107395228115
-105.488053,37.923217,train,0.004532990050158314,65.39237225607361,0.8198915654416874
-104.9172125,39.1222054,train,0.010355688762175902,92.0636730557432,0.9800815493995885
-105.005609,39.063919,train,0.014627590048067258,99.9999174289323,0.9960402391227523
-105.055,38.049,train,0.005747097399825447,76.15175649884313,0.8862011897594207
-106.983,38.95,train,0.001926626486267203,32.58354356861116,0.5174030086997934
-105.10509,38.18377,train,0.002698335459121664,41.79567727036879,0.6395503289518353
-105.193794,39.142048,train,0.013972801601252376,97.09211600198238,0.9949276788371666
-105.094322,39.346583,train,0.004801566197648637,68.66963844198479,0.8372859627122938
-105.185361,38.8415,train,0.011966885837890332,94.44070556800267,0.9891696114135535
-106.01203918424204,38.676336368783105,train,0.003676616439238838,53.801935264110206,0.7510118122718006
-105.697504,39.706098,train,0.005617887497335541,74.4432740496194,0.8805026610577403
-105.276935,39.932486,train,0.004387194315719005,63.162613242561996,0.8096825969998422
-105.49,38.44,train,0.004113349116774235,58.89390891276514,0.7889171813642805
-105.569335,39.334684,train,0.0036688444352728122,53.43465149093236,0.750278944060394
-111.652481,40.651489,train,8.56455110082695E-4,15.273595258396968,0.2766609316177895
-104.962197,39.732042,train,0.0014695107679816102,26.11550876564305,0.42633542167149974
-104.905833,38.642414,train,0.004299852730181212,60.999435056372576,0.8032916199851431
-106.3655,39.6396,train,5.621442469879587E-4,10.625387320963117,0.1915048126161465
-123.25081,49.25408,train,7.662353347940452E-4,13.336933884562733,0.25155657972386036
-105.21,38.16,train,0.007333052137923014,85.72151760387585,0.937529953499049
-105.861617,39.651084,train,0.006277236104728263,81.55852388063342,0.9068738770748619
-105.079251,36.366466,train,0.003227561221230428,47.94686238235118,0.7049277490303729
-105.2281,38.631618,train,0.005183946769889171,71.18103147491318,0.8591925726718012
-106.140031,39.339747,train,0.002253570188766264,36.54576051065344,0.5735287995257632
-105.983497,38.837405,train,0.0031432423549379133,46.98857602882854,0.6953674549440156
-105.320393,38.764628,train,0.009050116706878828,89.10346430018936,0.9673657682314438
-105.675193,39.898492,train,0.0017792882902980688,30.34500303826739,0.48975073917419853
-106.07952,38.595357,train,0.002375181888119455,37.70919741417452,0.5926975047430587
-105.575217,40.077746,train,0.004691307477627998,67.24434788791,0.83035810051834
