Predictor variable,Categorical,Sample average
alt,false,1708.2535211267605
alt,false,1708.2535211267605
bio1,false,35.232394366197184
bio1,false,35.232394366197184
bio10,false,136.06338028169014
bio10,false,136.06338028169014
bio11,false,-62.36619718309859
bio11,false,-62.36619718309859
bio12,false,596.3521126760563
bio12,false,596.3521126760563
bio13,false,77.84507042253522
bio13,false,77.84507042253522
bio14,false,24.908450704225352
bio14,false,24.908450704225352
bio15,false,31.049295774647888
bio15,false,31.049295774647888
bio16,false,213.96478873239437
bio16,false,213.96478873239437
bio17,false,92.28873239436619
bio17,false,92.28873239436619
bio18,false,114.78169014084507
bio18,false,114.78169014084507
bio19,false,187.92253521126761
bio19,false,187.92253521126761
bio2,false,152.31690140845072
bio2,false,152.31690140845072
bio3,false,39.19718309859155
bio3,false,39.19718309859155
bio4,false,7751.704225352113
bio4,false,7751.704225352113
bio5,false,253.42957746478874
bio5,false,253.42957746478874
bio6,false,-129.66901408450704
bio6,false,-129.66901408450704
bio7,false,383.09859154929575
bio7,false,383.09859154929575
bio8,false,-6.316901408450704
bio8,false,-6.316901408450704
bio9,false,89.84507042253522
bio9,false,89.84507042253522
mask,true,50.0
