Predictor variable,Categorical,Sample average
alt,false,220.2258064516129
alt,false,220.2258064516129
bio1,false,150.48387096774192
bio1,false,150.48387096774192
bio10,false,245.16129032258064
bio10,false,245.16129032258064
bio11,false,50.58064516129032
bio11,false,50.58064516129032
bio12,false,1174.4516129032259
bio12,false,1174.4516129032259
bio13,false,119.6774193548387
bio13,false,119.6774193548387
bio14,false,78.74193548387096
bio14,false,78.74193548387096
bio15,false,12.258064516129032
bio15,false,12.258064516129032
bio16,false,333.5483870967742
bio16,false,333.5483870967742
bio17,false,257.3225806451613
bio17,false,257.3225806451613
bio18,false,331.51612903225805
bio18,false,331.51612903225805
bio19,false,283.61290322580646
bio19,false,283.61290322580646
bio2,false,131.29032258064515
bio2,false,131.29032258064515
bio3,false,38.54838709677419
bio3,false,38.54838709677419
bio4,false,7531.193548387097
bio4,false,7531.193548387097
bio5,false,316.0
bio5,false,316.0
bio6,false,-20.322580645161292
bio6,false,-20.322580645161292
bio7,false,336.3225806451613
bio7,false,336.3225806451613
bio8,false,225.41935483870967
bio8,false,225.41935483870967
bio9,false,102.74193548387096
bio9,false,102.74193548387096
mask,true,50.0
