Predictor variable,Categorical,Sample average
BIOCLIM_1,false,137.14285714285714
BIOCLIM_12,false,512.7142857142857
BIOCLIM_17,false,27.571428571428573
BIOCLIM_7,false,314.14285714285717
GTOPO30_ELEVATION,false,1250.5714285714287
GTOPO30_SLOPE_reduced,false,9.857142857142858
ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,false,14.857142857142858
ISRICSOILGRIDS_new_average_phx10percent_reduced,false,70.85714285714286
ISRICSOILGRIDS_new_average_sandpercent_reduced,false,45.285714285714285
ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced,false,24.857142857142858
LandCover_1_Needleleaf,false,21.714285714285715
LandCover_6_Herbaceous,false,4.571428571428571
mask,true,50.0
